,id,Published,Modified,summary,cvss,cwe,labels
10085,CVE-2018-9450,2018-11-06T17:29:00.000Z,2018-12-12T20:55:00.000Z,"In avrc_proc_vendor_command of avrc_api.cc, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android Versions: Android-6.0 Android-6.0.1 Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android ID: A-79541338.",9.0,CWE-787,"Execute Code"
10086,CVE-2018-9451,2018-11-06T17:29:00.000Z,2018-12-12T20:48:00.000Z,"In DynamicRefTable::load of ResourceTypes.cpp, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android Versions: Android-6.0 Android-6.0.1 Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android ID: A-79488511.",4.9,CWE-125,"None"
10087,CVE-2018-9453,2018-11-06T17:29:00.000Z,2018-12-13T12:46:00.000Z,"In avdt_msg_prs_cfg of avdt_msg.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android Versions: Android-6.0 Android-6.0.1 Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android ID: A-78288378.",4.9,CWE-125,"None"
10088,CVE-2018-9454,2018-11-06T17:29:00.000Z,2018-12-12T20:46:00.000Z,"In bnep_data_ind of bnep_main.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android Versions: Android-6.0 Android-6.0.1 Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android ID: A-78286118.",4.9,CWE-125,"None"
10089,CVE-2018-9455,2018-11-06T17:29:00.000Z,2018-12-13T17:00:00.000Z,"In sdpu_extract_attr_seq of sdp_utils.cc, there is a possible out of bounds read due to an incorrect bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android Versions: Android-6.0 Android-6.0.1 Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android ID: A-78136677.",7.8,CWE-125,"Denial Of Service"
10090,CVE-2018-9459,2018-11-06T17:29:00.000Z,2019-01-30T20:03:00.000Z,"In Attachment of Attachment.java and getFilePath of EmlAttachmentProvider.java, there is a possible Elevation of Privilege due to a path traversal error. This could lead to a remote escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android Versions: Android-6.0 Android-6.0.1 Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android ID: A-66230183.",6.8,CWE-22,"Directory traversal"
10091,CVE-2017-0876,2017-12-06T14:29:00.000Z,2017-12-19T14:43:00.000Z,A remote code execution vulnerability in the Android media framework (libavc). Product: Android. Versions: 6.0. Android ID A-64964675.,9.3,CWE-20,"Execute Code"
10092,CVE-2017-0877,2017-12-06T14:29:00.000Z,2017-12-19T14:43:00.000Z,A remote code execution vulnerability in the Android media framework (libavc). Product: Android. Versions: 6.0. Android ID A-66372937.,9.3,CWE-20,"Execute Code"
10093,CVE-2016-10398,2017-07-17T13:18:00.000Z,2017-07-21T16:24:00.000Z,"Android 6.0 has an authentication bypass for attackers with root and physical access. Cryptographic authentication tokens (AuthTokens) used by the Trusted Execution Environment (TEE) are protected by a weak challenge. This allows adversaries to replay previously captured responses and use the TEE without authenticating. All apps using authentication-gated cryptography are vulnerable to this attack, which was confirmed on the LG Nexus 5X.",7.2,CWE-264,"Bypass a restriction or similar"
10094,CVE-2017-10709,2017-06-30T16:29:00.000Z,2019-10-03T00:03:00.000Z,The lockscreen on Elephone P9000 devices (running Android 6.0) allows physically proximate attackers to bypass a wrong-PIN lockout feature by pressing backspace after each PIN guess.,7.2,CWE-287,"Bypass a restriction or similar"
10095,CVE-2016-11027,2020-04-07T14:15:00.000Z,2020-04-08T14:57:00.000Z,"An issue was discovered on Samsung mobile devices with M(6.0) software. In the Shade Locked state, a physically proximate attacker can read notifications on the lock screen. The Samsung ID is SVE-2016-7132 (December 2016).",2.1,CWE-200,"Obtain Information"
10096,CVE-2016-11032,2020-04-07T14:15:00.000Z,2020-04-07T18:55:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) software. An attacker can disable all Sound functionality by broadcasting an unprotected intent. The Samsung IDs are SVE-2016-7179 and SVE-2016-7182 (November 2016).,5.0,CWE-20,"None"
10097,CVE-2016-11033,2020-04-07T14:15:00.000Z,2020-04-07T18:48:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) software. There is a heap-based buffer overflow in tlc_server. The Samsung IDs are SVE-2016-7220 and SVE-2016-7225 (November 2016).,7.5,CWE-787,"Overflow"
10098,CVE-2016-11036,2020-04-07T14:15:00.000Z,2020-04-09T15:14:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) software. There is a Factory Reset Protection (FRP) bypass. The Samsung ID is SVE-2016-6008 (August 2016).,7.5,CWE-862,"Bypass a restriction or similar"
10099,CVE-2016-11043,2020-04-07T13:15:00.000Z,2020-04-07T18:47:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) software. The S/MIME implementation in EAS uses DES (where 3DES is intended). The Samsung ID is SVE-2016-5871 (June 2016).,5.0,CWE-326,"None"
10100,CVE-2017-13287,2018-04-04T16:29:00.000Z,2018-05-09T12:59:00.000Z,"In createFromParcel of VerifyCredentialResponse.java, there is a possible invalid parcel read due to improper input validation. This could lead to local escalation of privilege if mPayload in writeToParcel were null, with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android. Versions: 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0, 8.1. Android ID: A-71714464.",7.2,CWE-20,"None"
10101,CVE-2015-6623,2015-12-08T23:59:00.000Z,2015-12-09T18:08:00.000Z,"Wi-Fi in Android 6.0 before 2015-12-01 allows attackers to gain privileges via a crafted application, as demonstrated by obtaining Signature or SignatureOrSystem access, aka internal bug 24872703.",9.3,CWE-264,"Gain privileges"
10102,CVE-2015-6624,2015-12-08T23:59:00.000Z,2015-12-09T18:09:00.000Z,"System Server in Android 6.0 before 2015-12-01 allows attackers to obtain sensitive information via a crafted application, as demonstrated by obtaining Signature or SignatureOrSystem access, aka internal bug 23999740.",4.3,CWE-200,"Obtain Information"
10103,CVE-2015-6625,2015-12-08T23:59:00.000Z,2015-12-09T18:09:00.000Z,"System Server in Android 6.0 before 2015-12-01 allows attackers to obtain sensitive information and consequently gain privileges via a crafted application, aka internal bug 23936840.",4.3,CWE-200,"Gain privileges,Obtain Information"
10104,CVE-2015-6641,2016-01-06T19:59:00.000Z,2016-12-07T18:20:00.000Z,"Bluetooth in Android 6.0 before 2016-01-01 allows remote attackers to obtain sensitive Contacts information by leveraging pairing, aka internal bug 23607427.",2.9,CWE-200,"Obtain Information"
10105,CVE-2015-6646,2016-01-06T19:59:00.000Z,2016-12-07T18:20:00.000Z,"The System V IPC implementation in the kernel in Android before 6.0 2016-01-01 allows attackers to cause a denial of service (global kernel resource consumption) by leveraging improper interaction between IPC resource allocation and the memory manager, aka internal bug 22300191, a different vulnerability than CVE-2015-7613.",7.8,CWE-399,"Denial Of Service"
10106,CVE-2017-18652,2020-04-07T16:15:00.000Z,2020-04-08T15:11:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) and N(7.x) software. SVoice allows arbitrary code execution by changing dynamic libraries. The Samsung ID is SVE-2017-9299 (September 2017).,7.5,CWE-74,"Execute Code"
10107,CVE-2017-18654,2020-04-07T16:15:00.000Z,2020-04-08T13:49:00.000Z,"An issue was discovered on Samsung mobile devices with M(6.0) and N(7.0, 7.1) software. An unauthenticated attacker can register a new security certificate. The Samsung ID is SVE-2017-9659 (September 2017).",5.0,CWE-287,"None"
10108,CVE-2017-18655,2020-04-07T16:15:00.000Z,2020-04-08T13:45:00.000Z,"An issue was discovered on Samsung mobile devices with M(6.0) and N(7.x) software. There is a stack-based buffer overflow with resultant memory corruption in a trustlet. The Samsung IDs are SVE-2017-8889, SVE-2017-8891, and SVE-2017-8892 (August 2017).",7.5,CWE-787,"Overflow,Memory corruption"
10109,CVE-2017-18656,2020-04-07T16:15:00.000Z,2020-04-08T13:41:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) and N(7.x) software. There is a buffer over-read in a trustlet. The Samsung ID is SVE-2017-8890 (August 2017).,5.0,CWE-125,"None"
10110,CVE-2017-18657,2020-04-07T16:15:00.000Z,2020-04-08T13:37:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) and N(7.x) software. There is an arbitrary write in a trustlet. The Samsung ID is SVE-2017-8893 (August 2017).,5.0,CWE-754,"None"
10111,CVE-2017-18658,2020-04-07T16:15:00.000Z,2020-04-08T13:34:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) software. The multiwindow_facade API allows attackers to cause a NullPointerException and system halt via an attempted screen touch of a non-existing display. The Samsung ID is SVE-2017-9383 (August 2017).,5.0,CWE-476,"None"
10112,CVE-2017-18660,2020-04-07T16:15:00.000Z,2020-04-08T13:19:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) and N(7.x) software. There is a buffer overflow in tlc_server. The Samsung ID is SVE-2017-8888 (July 2017).,7.5,CWE-120,"Overflow"
10113,CVE-2017-18661,2020-04-07T16:15:00.000Z,2020-04-08T13:17:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) and N(7.x) software. There is a buffer overflow in process_cipher_tdea. The Samsung ID is SVE-2017-8973 (July 2017).,7.5,CWE-120,"Overflow"
10114,CVE-2017-18662,2020-04-07T16:15:00.000Z,2020-04-08T15:03:00.000Z,"An issue was discovered on Samsung mobile devices with M(6.0) and N(7.x) software. Data outside of the rkp log buffer boundary is read, causing an information leak. The Samsung ID is SVE-2017-9109 (July 2017).",5.0,CWE-119,"Overflow,Obtain Information"
10115,CVE-2017-18665,2020-04-07T16:15:00.000Z,2020-04-08T14:55:00.000Z,"An issue was discovered on Samsung mobile devices with M(6.0) software. There is a NULL pointer exception in WifiService via adb-cmd, causing memory corruption. The Samsung ID is SVE-2017-8287 (June 2017).",5.8,CWE-476,"Memory corruption"
10116,CVE-2017-18668,2020-04-07T16:15:00.000Z,2020-04-08T14:15:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) software. Attackers can prevent users from making outbound calls and sending outbound text messages. The Samsung ID is SVE-2017-8706 (June 2017).,5.0,CWE-276,"None"
10117,CVE-2017-18675,2020-04-07T16:15:00.000Z,2020-04-08T18:02:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) and N(7.x) (Exynos7420 or Exynox8890 chipsets) software. The Camera application can leak uninitialized memory via ion. The Samsung ID is SVE-2016-6989 (April 2017).,5.0,CWE-772,"None"
10118,CVE-2017-18677,2020-04-07T16:15:00.000Z,2020-04-08T17:58:00.000Z,"An issue was discovered on Samsung mobile devices with M(6.0) and N(7.x) software. Because of an unprotected Intent, an attacker can reset the configuration of certain applications. The Samsung ID is SVE-2016-7142 (April 2017).",5.0,CWE-862,"None"
10119,CVE-2017-18679,2020-04-07T16:15:00.000Z,2020-04-08T18:09:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) software. SLocation can cause a system crash via a call to an API that is not implemented. The Samsung ID is SVE-2017-8285 (April 2017).,7.8,CWE-20,"None"
10120,CVE-2017-18686,2020-04-07T16:15:00.000Z,2020-04-08T20:26:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) and N(7.0) software. Contact information can leak to a log file because of the broadcasting of an unprotected intent. The Samsung ID is SVE-2016-7180 (February 2017).,5.0,CWE-200,"Obtain Information"
10121,CVE-2017-18689,2020-04-07T16:15:00.000Z,2020-04-09T16:57:00.000Z,"An issue was discovered on Samsung mobile devices with M(6.0) and N(7.0) (Exynos5433, Exynos7420, or Exynos7870 chipsets) software. An attacker can bypass a ko (aka Kernel Module) signature by modifying the count of kernel modules. The Samsung ID is SVE-2016-7466 (January 2017).",4.3,CWE-354,"Bypass a restriction or similar"
10122,CVE-2017-18691,2020-04-07T16:15:00.000Z,2020-04-08T20:25:00.000Z,An issue was discovered on Samsung mobile devices with M(6.0) and N(7.0) (Exynos8890 chipsets) software. There are multiple Buffer Overflows in TSP sysfs cmd_store. The Samsung ID is SVE-2016-7500 (January 2017).,7.5,CWE-120,"Overflow"
10123,CVE-2017-18692,2020-04-07T14:15:00.000Z,2020-04-08T19:30:00.000Z,"An issue was discovered on Samsung mobile devices with M(6.0) and N(7.0) (MSM8939, MSM8996, MSM8998, Exynos7580, Exynos8890, or Exynos8895 chipsets) software. There is a race condition, with a resultant buffer overflow, in the sec_ts touchscreen sysfs interface. The Samsung ID is SVE-2016-7501 (January 2017).",6.8,CWE-362,"Overflow"
10124,CVE-2017-18696,2020-04-07T14:15:00.000Z,2020-04-08T19:12:00.000Z,"An issue was discovered on Samsung mobile devices with M(6.0) and N(7.0) (Exynos7420, Exynos8890, or MSM8996 chipsets) software. RKP allows memory corruption. The Samsung ID is SVE-2016-7897 (January 2017).",7.5,CWE-119,"Overflow,Memory corruption"
10125,CVE-2018-14066,2018-07-15T16:29:00.000Z,2018-09-21T13:47:00.000Z,"The content://wappush content provider in com.android.provider.telephony, as found in some custom ROMs for Android phones, allows SQL injection. One consequence is that an application without the READ_SMS permission can read SMS messages. This affects Infinix X571 phones, as well as various Lenovo phones (such as the A7020) that have since been fixed by Lenovo.",7.5,CWE-89,"Sql Injection"
10126,CVE-2015-8507,2015-12-08T23:59:00.000Z,2015-12-09T18:17:00.000Z,"mediaserver in Android 6.0 before 2015-12-01 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted media file, aka internal bug 24157524, a different vulnerability than CVE-2015-6616, CVE-2015-8505, and CVE-2015-8506.",9.3,CWE-119,"Denial Of Service,Execute Code,Overflow,Memory corruption"
